,topic,title,date,events,id,sentence,clause,dateText,exactDate,paragraphNo,realDate,lengthDate,endDate,url
10,Kelsey,"Fiance of Kelsey Berreth, missing Colorado mom, issues statement saying he's cooperating",12/11/2018,release,342,Surveillance video released Tuesday by Woodland Park police shows Berreth inside the town's Safeway:,Surveillance video released Tuesday by Woodland Park police shows Berreth inside the town Safeway,Tuesday,FALSE,10,TRUE,7 days,12/18/2018,https://www.khou.com/article/news/local/fiance-of-kelsey-berreth-missing-colorado-mom-issues-statement-saying-hes-cooperating/73-891f17db-328f-44b4-b208-3e09563f794a
11,Kelsey,Missing Colorado mom Kelsey Berreth: A timeline of events and what we know so far,12/17/2018,appear,379,"Frazee appeared in Teller County court on Monday, Dec. 31, where he was formally charged with two counts of first-degree murder and three counts of solicitation to commit first-degree murder.",Frazee appeared in Teller County court on Monday 31 where,Monday,FALSE,158,TRUE,7 days,12/24/2018,https://www.khou.com/article/news/local/kelsey-berreth-case-a-timeline-of-events-so-far/73-2834adac-0b6e-4fa7-985b-245777d0cad8
12,Kelsey,Missing Colorado mom Kelsey Berreth: A timeline of events and what we know so far,12/21/2018,help,352,"Frazee's trial began Oct. 28, 2019, and since Berreth's body has never been found, much of the prosecutors' case hinges on testimony from Idaho nurse Krystal Lee Kenney, who claims she was dating Frazee and that she helped him clean up the crime scene after he murdered Berreth. ",she helped,0,FALSE,12,FALSE,,,https://www.khou.com/article/news/local/kelsey-berreth-case-a-timeline-of-events-so-far/73-2834adac-0b6e-4fa7-985b-245777d0cad8
13,Kelsey,Missing Colorado mom Kelsey Berreth: A timeline of events and what we know so far,12/21/2018,question,353,"After she was questioned by the FBI, ",she was questioned by the FBI,0,FALSE,20,FALSE,,,https://www.khou.com/article/news/local/kelsey-berreth-case-a-timeline-of-events-so-far/73-2834adac-0b6e-4fa7-985b-245777d0cad8
14,Kelsey,Missing Colorado mom Kelsey Berreth: A timeline of events and what we know so far,12/21/2018,press,354,"That same day, the public defenders representing Frazee repeatedly pressed Lee about her truthfulness, and why she didn't contact law enforcement after allegedly becoming aware of his deadly intentions.",That same day the public defenders representing Frazee repeatedly pressed Lee about truthfulness and why,0,FALSE,30,FALSE,,,https://www.khou.com/article/news/local/kelsey-berreth-case-a-timeline-of-events-so-far/73-2834adac-0b6e-4fa7-985b-245777d0cad8
15,Kelsey,Missing Colorado mom Kelsey Berreth: A timeline of events and what we know so far,12/21/2018,accuse,356,Tho people who knew and loved Berreth shared tidbits that offer a glimpse of the woman who Frazee's accused of murdering. ,Frazee accused of,0,FALSE,38,FALSE,,,https://www.khou.com/article/news/local/kelsey-berreth-case-a-timeline-of-events-so-far/73-2834adac-0b6e-4fa7-985b-245777d0cad8
16,Kelsey,Missing Colorado mom Kelsey Berreth: A timeline of events and what we know so far,12/21/2018,disappear,358,Multiple witnesses testified about the days after Berreth disappeared during day 2 of the trial.,Berreth disappeared during day 2 of the trial,0,FALSE,42,FALSE,,,https://www.khou.com/article/news/local/kelsey-berreth-case-a-timeline-of-events-so-far/73-2834adac-0b6e-4fa7-985b-245777d0cad8
17,Kelsey,Missing Colorado mom Kelsey Berreth: A timeline of events and what we know so far,12/21/2018,involve,359,A process that has involved hundreds of Teller County residents trudging through six inches of snow and braving icy conditions on slick mountain roads ended with the selection of nine women and seven men.,has involved hundreds of Teller County residents,0,FALSE,45,FALSE,,,https://www.khou.com/article/news/local/kelsey-berreth-case-a-timeline-of-events-so-far/73-2834adac-0b6e-4fa7-985b-245777d0cad8
18,Kelsey,Missing Colorado mom Kelsey Berreth: A timeline of events and what we know so far,12/21/2018,look,361,Here's what that looks like,that looks like,0,FALSE,53,FALSE,,,https://www.khou.com/article/news/local/kelsey-berreth-case-a-timeline-of-events-so-far/73-2834adac-0b6e-4fa7-985b-245777d0cad8
19,Kelsey,Missing Colorado mom Kelsey Berreth: A timeline of events and what we know so far,12/21/2018,receive,363,"Eighty-five of the 1,750 potential jurors who received a summons in this case appeared at the Teller County courthouse for the first day of jury selection.",received a summons in this case,0,FALSE,60,FALSE,,,https://www.khou.com/article/news/local/kelsey-berreth-case-a-timeline-of-events-so-far/73-2834adac-0b6e-4fa7-985b-245777d0cad8
20,Kelsey,Missing Colorado mom Kelsey Berreth: A timeline of events and what we know so far,12/21/2018,claim,364,"Ahead of the Frazee's trial date, set for Oct. 28, 2019, here's a comprehensive look at the case, including the events that prosecutors claim led up to Berreth's murder, what happened afterward, Frazee's arrest, Kenney's claims and more.",prosecutors claim led up to Berreth murder what,0,FALSE,64,FALSE,,,https://www.khou.com/article/news/local/kelsey-berreth-case-a-timeline-of-events-so-far/73-2834adac-0b6e-4fa7-985b-245777d0cad8
21,Kelsey,Missing Colorado mom Kelsey Berreth: A timeline of events and what we know so far,12/21/2018,happen,365,"Ahead of the Frazee's trial date, set for Oct. 28, 2019, here's a comprehensive look at the case, including the events that prosecutors claim led up to Berreth's murder, what happened afterward, Frazee's arrest, Kenney's claims and more.",happened afterward,0,FALSE,64,FALSE,,,https://www.khou.com/article/news/local/kelsey-berreth-case-a-timeline-of-events-so-far/73-2834adac-0b6e-4fa7-985b-245777d0cad8
22,Kelsey,Missing Colorado mom Kelsey Berreth: A timeline of events and what we know so far,12/21/2018,miss,366,Frazee's defense misses deadline to name alternate suspect in Berreth's death,Frazee defense misses deadline,0,FALSE,66,FALSE,,,https://www.khou.com/article/news/local/kelsey-berreth-case-a-timeline-of-events-so-far/73-2834adac-0b6e-4fa7-985b-245777d0cad8
23,Kelsey,Missing Colorado mom Kelsey Berreth: A timeline of events and what we know so far,12/21/2018,discover,369,Investigators discovered a tooth fragment while searching a ranch owned by Frazee. ,Investigators discovered a tooth fragment while,0,FALSE,91,FALSE,,,https://www.khou.com/article/news/local/kelsey-berreth-case-a-timeline-of-events-so-far/73-2834adac-0b6e-4fa7-985b-245777d0cad8
24,Kelsey,Missing Colorado mom Kelsey Berreth: A timeline of events and what we know so far,12/21/2018,search,372,"Feb. 22, 2019: Law enforcement to search landfill for Berreth's remains",to search landfill for Berreth remains,0,FALSE,108,FALSE,,,https://www.khou.com/article/news/local/kelsey-berreth-case-a-timeline-of-events-so-far/73-2834adac-0b6e-4fa7-985b-245777d0cad8
25,Kelsey,Missing Colorado mom Kelsey Berreth: A timeline of events and what we know so far,12/21/2018,confirm,376,"Idaho nurse being investigated for disposing of Berreth's phone, NBC News confirms",NBC News confirms,0,FALSE,149,FALSE,,,https://www.khou.com/article/news/local/kelsey-berreth-case-a-timeline-of-events-so-far/73-2834adac-0b6e-4fa7-985b-245777d0cad8
26,Kelsey,Missing Colorado mom Kelsey Berreth: Fiance Patrick Frazee charged with five counts in her disappearance,12/31/2018,occur,519,The documents allege that this crime occurred sometime between Sept. 1 and Nov. 1.,this crime occurred sometime between 1 and 1,0,FALSE,12,FALSE,,,https://www.khou.com/article/news/crime/kelsey-berreths-fiance-charged-with-five-counts-including-first-degree-murder/73-c6a5bd39-c392-4a5a-a6af-9336a5b7fae7
27,Kelsey,"Kelsey Berreth case: Daughter of Patrick Frazee, Kelsey Berreth to remain in custody of maternal grandparents",2/7/2019,suspect,491,"TELLER COUNTY, Colo. — The 1-year-old child of a missing Colorado mother and the man suspected in her death will remain in the custody of her maternal grandparents, according to Colorado Courts spokesperson Rob McCallum.",TELLER COUNTY The 1 year old child of a missing Colorado mother and the man suspected in death will remain in the custody of maternal grandparents according to Colorado Courts spokesperson Rob McCallum,0,FALSE,2,FALSE,,,https://www.khou.com/article/news/crime/daughter-of-patrick-frazee-kelsey-berreth-to-remain-in-custody-of-maternal-grandparents/73-fd24ade5-81be-49db-bdb5-4c55d14e7172
28,Kelsey,'I learned that Patrick Frazee had committed a homicide': Idaho nurse pleads guilty to moving Kelsey Berreth's cell phone,2/8/2019,sentence,465,"Kenney has agreed to testify at Frazee's trial as part of her plea agreement, and will not be sentenced until that trial is complete, according to court testimony. ",Kenney has agreed and will not be sentenced until,0,FALSE,12,FALSE,,,https://www.khou.com/article/news/crime/i-learned-that-patrick-frazee-had-committed-a-homicide-idaho-nurse-pleads-guilty-to-moving-kelsey-berreths-cell-phone/73-543b8626-b049-4ffa-9b38-de4e0a9da3ce
29,Kelsey,"Courtroom updates: Preliminary hearing for Patrick Frazee, who is accused of killing Kelsey Berreth",2/19/2019,attempt,280,"Tuesday's court appearance is a preliminary hearing, which means the prosecution will attempt to show the judge that there is enough evidence for the case to go to trial.",the prosecution will attempt,0,FALSE,21,FALSE,,,https://www.khou.com/article/news/crime/courtroom-updates-preliminary-hearing-for-patrick-frazee-who-is-accused-of-killing-kelsey-berreth/73-b0348d1f-366a-4e8a-82c7-e9494ef1bef3
30,Kelsey,"Courtroom updates: Preliminary hearing for Patrick Frazee, who is accused of killing Kelsey Berreth",2/19/2019,shoot,287,"In one still shot from a neighbor's surveillance camera, a baby carrier, Frazee, and Berreth are seen near the front door of her home. ",In one still shot from a neighbor surveillance camera a baby carrier Frazee and Berreth are seen near the front door of home,0,FALSE,65,FALSE,,,https://www.khou.com/article/news/crime/courtroom-updates-preliminary-hearing-for-patrick-frazee-who-is-accused-of-killing-kelsey-berreth/73-b0348d1f-366a-4e8a-82c7-e9494ef1bef3
31,Kelsey,"Courtroom updates: Preliminary hearing for Patrick Frazee, who is accused of killing Kelsey Berreth",2/19/2019,obtain,313,CBI had obtained another warrant to look for more blood evidence in light of her assertion that she had left blood evidence behind in hopes investigators would find it.,CBI had obtained another warrant,0,FALSE,355,FALSE,,,https://www.khou.com/article/news/crime/courtroom-updates-preliminary-hearing-for-patrick-frazee-who-is-accused-of-killing-kelsey-berreth/73-b0348d1f-366a-4e8a-82c7-e9494ef1bef3
32,Kelsey,"Kelsey Berreth murder case: Court begins whittling 1,750 summons down to 12 jurors, 4 alternates",10/29/2019,wear,248,"In previous court appearances, he has worn jail garb and a bulletproof vest, but on Monday, he was clad in khakis and a green button down shirt while he stoically watched the questioning.",In previous court appearances he has worn jail garb and a bulletproof vest,0,FALSE,16,FALSE,,,https://www.khou.com/article/news/investigations/kelsey-berreth-murder-case/patrick-frazee-kelsey-berreth-jury-selection/73-618e0110-cc07-47f5-8533-49aba011ec90
33,Kelsey,"Patrick Frazee trial: Jury selected, opening statements begin",11/1/2019,fire,175,Have you ever been in a position where you've hired or fired someone?,you hired or fired someone,0,FALSE,39,FALSE,,,https://www.khou.com/article/news/investigations/kelsey-berreth-murder-case/patrick-frazee-trial-final-jury/73-a74b0184-1ed1-4e57-bdc8-a37c17d4315a
