,topic,title,date,events,id,sentence,clause,dateText,exactDate,paragraphNo,realDate,lengthDate,endDate,url
10,Vanessa Guillen,Hundreds expected at protest for Vanessa Guillen,2020-06-12 00:00:00+00:00,receive,83,Her disappearance has received attention from around the country and Thursday a Hollywood celebrity posted about Guillen on her Instagram page.,disappearance has received attention from around the country,0,FALSE,11,FALSE,,,https://www.khou.com/article/news/local/family-and-friends-rally-again-to-keep-missing-fort-hood-soldier-in-the-headlines/500-ec73bbc1-0fa4-474e-8ac6-cc3d4b818375
11,Vanessa Guillen,"Additional $25,000 reward announced by LULAC in effort to find missing Fort Hood Soldier Vanessa Guillen",2020-06-16 00:00:00+00:00,involve,24,"It is for any information leading to Vanessa's whereabouts and, or for information regarding the arrest, the indictment of anyone involved in her disappearance. ",It is for any information leading to Vanessa whereabouts and or for information regarding the arrest the indictment of anyone involved in disappearance,0,FALSE,4,FALSE,,,https://www.khou.com/article/news/local/congresswoman-sylvia-garcia-to-host-virtual-press-conference-with-guillen-family-lulac-president/500-a720be89-064e-4e0b-84fd-f745e70f3ed4
12,Vanessa Guillen,"Additional $25,000 reward announced by LULAC in effort to find missing Fort Hood Soldier Vanessa Guillen",2020-06-16 00:00:00+00:00,claim,26,The sexual assault claims surrounding the case were also addressed during the press conference. ,The sexual assault claims surrounding the case were also addressed during the press conference,0,FALSE,16,FALSE,,,https://www.khou.com/article/news/local/congresswoman-sylvia-garcia-to-host-virtual-press-conference-with-guillen-family-lulac-president/500-a720be89-064e-4e0b-84fd-f745e70f3ed4
13,Vanessa Guillen,Fort Hood CID leading search near Leon River,2020-06-22 00:00:00+00:00,confirm,74,"Texas Equusearch confirmed they were searching for the missing Fort Hood soldier, along with Fort Hood CID, after getting a tip.",Texas Equusearch confirmed,0,FALSE,0,FALSE,,,https://www.khou.com/article/news/local/fort-hood-cid-texas-rangers-conducting-search-operation-near-leon-river/500-a16c1ba4-f8aa-4135-9360-b5dded0ab4ef
14,Vanessa Guillen,Fort Hood CID leading search near Leon River,2020-06-22 00:00:00+00:00,release,81,This story is developing and will be updated as more information is released.,more information is released,0,FALSE,31,FALSE,,,https://www.khou.com/article/news/local/fort-hood-cid-texas-rangers-conducting-search-operation-near-leon-river/500-a16c1ba4-f8aa-4135-9360-b5dded0ab4ef
15,Vanessa Guillen,Search called off for soldier Vanessa Guillen after remains found,2020-07-01 00:00:00+00:00,identify,9,he has called off the search for Vanessa Guillen while they wait for remains found to be positively identified.,to be positively identified,0,FALSE,2,FALSE,,,https://www.khou.com/article/news/local/texas/search-called-off-for-vanessa-guillen-after-remains-found/285-81e41828-f087-4c7b-a0fd-189482c3c284
16,Vanessa Guillen,Sister of Vanessa Guillen: 'They lied to us from the beginning',2020-07-01 00:00:00+00:00,kill,33,Police confirmed that a person of interest in Guillen's disappearance killed himself early Wednesday as officers moved in. ,a person of interest in Guillen disappearance killed himself early Wednesday as,early Wednesday,FALSE,12,TRUE,7 days,2020-07-08 00:00:00+00:00,https://www.khou.com/article/news/local/texas/vanessa-guillens-family-press-conference-in-washington-dc/285-bfae3e49-5c99-4502-bb1d-be34623fd996
17,Vanessa Guillen,Vanessa Guillen update from Fort Hood,2020-07-01 00:00:00+00:00,shoot,40,Robinson shot and killed himself in Killeen in the early morning hours of July 1.,Robinson shot and killed himself in Killeen in the early morning hours of July 1,the early morning hours of July 1,FALSE,8,TRUE,1 days,2020-07-02 00:00:00+00:00,https://www.khou.com/article/news/local/vanessa-guillen/fort-hood-to-provide-updates-on-vanessa-guillen-investigation/285-bc1d00e9-2eb0-422d-b872-c4bdc635bf70
18,Vanessa Guillen,"What happened to Vanessa Guillen? 1 suspect dead, Fort Hood says",2020-07-01 00:00:00+00:00,suspect,65,Army confirms suspect death and one arrest,Army confirms suspect death and one arrest,0,FALSE,37,FALSE,,,https://www.khou.com/article/news/local/texas/fort-hood-suspect-shoots-kills-self-police-say/285-bbde2586-765d-44cc-bf96-3e2717c96dd0
19,Vanessa Guillen,"What happened to Vanessa Guillen? 1 suspect dead, Fort Hood says",2020-07-01 00:00:00+00:00,arrest,66,"Army press release - One military suspect is deceased after taking his own life yesterday in Killeen, Texas, and a civilian suspect has been arrested by the Texas Rangers in connection with the disappearance of Pfc. ",a civilian suspect has been arrested by the Texas Rangers in connection with the disappearance of,0,FALSE,39,FALSE,,,https://www.khou.com/article/news/local/texas/fort-hood-suspect-shoots-kills-self-police-say/285-bbde2586-765d-44cc-bf96-3e2717c96dd0
20,Vanessa Guillen,"What happened to Vanessa Guillen? 1 suspect dead, Fort Hood says",2020-07-01 00:00:00+00:00,attempt,67,"While law enforcement agencies, minus Army CID Special Agents, attempted to make contact with the suspect, the suspect reportedly displayed a weapon and took his own life.",law enforcement agencies minus Army CID Special Agents attempted,0,FALSE,41,FALSE,,,https://www.khou.com/article/news/local/texas/fort-hood-suspect-shoots-kills-self-police-say/285-bbde2586-765d-44cc-bf96-3e2717c96dd0
21,Vanessa Guillen,Vanissa Guillen update: Lawyer says remains positively identified,2020-07-05 00:00:00+00:00,charge,95,Aguilar is charged with one count of conspiracy to tamper with evidence.,Aguilar is charged with one count of conspiracy to,0,FALSE,8,FALSE,,,https://www.khou.com/article/news/local/vanessa-guillen/remains-positively-identified-as-those-of-missing-fort-hood-soldier-vanessa-guillen/285-b48c30dd-9c34-48db-a69d-36f6e0a25c7c
